Latitude,Longitude,Severity,Image_URL
23.022717751229557,72.5770060496824,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-145-_jpg.rf.8c8e224f08327d871ec0791f80a0d43a.jpg
23.029057338465105,72.57833106363596,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-145-_jpg.rf.ea068320394add8a6ff90b4396b79923.jpg
23.027893614548127,72.57448514230126,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-146-_jpg.rf.05122d9316fa0be439f878d8aa337d3d.jpg
23.028751078091933,72.57913858733252,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-146-_jpg.rf.18a3fc9b3f915028b7246fba6b56fd11.jpg
23.02676837417825,72.57550662626467,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-146-_jpg.rf.6d367895786517cfe865fb065be076a5.jpg
23.02743183744661,72.5793374147985,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-147-_jpg.rf.0f296124b79e86f38cda27b6fe05d742.jpg
23.026684395481638,72.57831409347094,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-147-_jpg.rf.890438ae2f4d1bb94198abdd6c181ec8.jpg
23.023341554763032,72.57517032241124,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-147-_jpg.rf.a31a26433609129cbb67d23fcb851296.jpg
23.024705090448947,72.57530809999494,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-148-_jpg.rf.5a781d389cff26a6e2ee08ce9b0498e7.jpg
23.025689838765608,72.57670403686727,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-148-_jpg.rf.8e92fc1a329453e782f06e741d1fc52f.jpg
23.025986591163733,72.57449946445648,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-148-_jpg.rf.e2bb2aecbf0577a45e672425acfed876.jpg
23.027099798070513,72.57275960455938,3,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-149-_jpg.rf.c349f70d3d136c391a0458b64dd56ebe.jpg
23.028656276408412,72.57879099579743,96,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-15-_jpg.rf.390f967469ceb20da60cbb99af7e2c16.jpg
23.023500540295377,72.57680489395678,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-15-_jpg.rf.5331a19ad3f6b2b37894ae4f0072cea0.jpg
23.025471311341803,72.57329181873395,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-15-_jpg.rf.988cf6bc7c8911ed0169be801328edb7.jpg
23.02682761173427,72.57210372743867,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-150-_jpg.rf.0f181e46348e6b83b3a218d5ea72eef2.jpg
23.026451295770524,72.5791300765511,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-150-_jpg.rf.80838b8e9f59a59d85e9727727b31fd7.jpg
23.023537265232836,72.57891083933619,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-150-_jpg.rf.e47d187e86dd6eb504660921449a7883.jpg
23.02518215588502,72.57963625438269,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-153-_jpg.rf.61b165d52cdeea1e1a674f2e8e3912d5.jpg
23.02526933192461,72.57644175296699,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-153-_jpg.rf.c2e6d6e3806754b1713a36a954367a60.jpg
23.02266457275042,72.5724896076038,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-153-_jpg.rf.f7752000f79cfa2acc35f9a7149ee56d.jpg
23.023387254475853,72.57140502654322,96,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-155-_jpg.rf.424bbc028685f5de7e9cc866eb988b1e.jpg
23.02728769003253,72.57213637918261,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-155-_jpg.rf.a0f2c54c02aec34c0ca6138b4635c155.jpg
23.028391332106025,72.57348300447056,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-155-_jpg.rf.ba6a2e4e1abc6f5aa893e46932e4df4f.jpg
23.022810500483182,72.57356223783144,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-156-_jpg.rf.3b94cd14bdbf92f4cd57497def72b167.jpg
23.026503163714775,72.5724905341435,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-156-_jpg.rf.9e41f44435259c8fa4baadcdbc5f0f7f.jpg
23.02746697859158,72.5742370538618,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-156-_jpg.rf.a3c099766b4b6cb736f460bf8f3b8377.jpg
23.027810798730524,72.57577766553537,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-158-_jpg.rf.21962dcea10b8f2209ae3fdb9797b6c6.jpg
23.026180661884958,72.57240154656834,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-158-_jpg.rf.7c67c2036a30fd93eed5361cc2f4f1c8.jpg
23.025504777165736,72.57221068102488,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-158-_jpg.rf.bb32e2985b2c29e77029a0452ab20bac.jpg
23.022973902237617,72.57496566674024,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-159-_jpg.rf.12b33adab537f585de7b3d85b848618e.jpg
23.022975504363888,72.57504119418772,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-159-_jpg.rf.1ed8251ec141db216fc5041d7838f5e1.jpg
23.02349564997208,72.57675906816367,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-159-_jpg.rf.2dcc275359fb301602e6957a56e13dc7.jpg
23.02359083309215,72.57202147741613,97,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-16-_jpg.rf.0d031ce3c207297977b4c60a77d278da.jpg
23.025496861557396,72.57147192982973,84,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-16-_jpg.rf.47407d69db6694be4d9fa4b3c032d235.jpg
23.02287830893256,72.57916872334613,79,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-16-_jpg.rf.946ec84ddfa3a53b7b2d407349f08e62.jpg
23.02429305678788,72.5756482308331,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-160-_jpg.rf.046afe1498d1564227421d54b7abdcaa.jpg
23.028219464049762,72.5764028212046,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-160-_jpg.rf.8ac19617548efc70a9281d8dc3794dfd.jpg
23.024538664873813,72.5797011236578,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-160-_jpg.rf.acf7ae50b1e59b9e6e4bbf150e8055a9.jpg
23.026861109946,72.5742515219416,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-162-_jpg.rf.69c191909f6cc1a946105b08efab6224.jpg
23.024882850453025,72.57392177626775,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-162-_jpg.rf.7352a1a695f0ce198ca67b3f1c186fd6.jpg
23.02259928189289,72.57662952323878,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-162-_jpg.rf.f847c9d3c6c04f210e5e2f3e8eb444d4.jpg
23.024325215471816,72.57895653658194,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-163-_jpg.rf.2677c0fd3f9bec65c04ee82b7d8a000a.jpg
23.022786307260784,72.57624799936221,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-163-_jpg.rf.75e0f6d481468e27710dc5bec3a78ea2.jpg
23.025438333618514,72.57627606229849,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-163-_jpg.rf.d56b832482912f0e78e017e95747fdea.jpg
23.026515954901946,72.5788960518584,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-164-_jpg.rf.31facecf28467c64106a888177c293c4.jpg
23.026798666209547,72.57682921577528,44,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-164-_jpg.rf.9248a616cb0e3d24aa2bb44288e019ce.jpg
23.022729194670408,72.57839617022363,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-166-_jpg.rf.2f4d36fff66d603c99b22043abc562ba.jpg
23.027949500602688,72.57866152377278,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-166-_jpg.rf.33cf824f2784fd32a3bb22c67f3fdabc.jpg
23.02591164990699,72.57846985493082,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-166-_jpg.rf.77f1227905045ad65f8fda0d6427dbe5.jpg
23.023895610298283,72.57427628332614,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-167-_jpg.rf.307e87780d9f502b50e422c4a80d38c9.jpg
23.02560097751337,72.57685706856495,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-167-_jpg.rf.5d211f0e20e55adab672af34f9df1940.jpg
23.0290044542887,72.57814680929272,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-167-_jpg.rf.f15ca9251a252759a4206b00e88066ea.jpg
23.02888044659911,72.57325278568351,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-168-_jpg.rf.470ca7ba7c3aed3a3ff0ca36725fadb6.jpg
23.02935206917518,72.57403006381207,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-168-_jpg.rf.ad622f815165a84798a7922e02a02876.jpg
23.02411978478113,72.57371476976552,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-168-_jpg.rf.d6e69d2d4e07bc489d1f95b357e47d26.jpg
23.022867353726113,72.57478974555714,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-169-_jpg.rf.ab0a07cd761c2739c0051926b50b0593.jpg
23.02336546097299,72.57697271174324,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-169-_jpg.rf.ce08674b1ae95506239ffe1d5e92d8a1.jpg
23.023560950138705,72.57459933387563,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-169-_jpg.rf.f326f486b62b79f5bc791704fabd90e8.jpg
23.026457745605935,72.57691100052212,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-170-_jpg.rf.3571a1273709f941c4936d6ee8b32214.jpg
23.02407631918638,72.57268813329736,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-170-_jpg.rf.a8d1a4654900167fc8106a1f6144ceff.jpg
23.023449094824553,72.57717518376,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-170-_jpg.rf.f6e9c0883eac1443308f4f424ae60db4.jpg
23.026456974797835,72.57397661992988,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-171-_jpg.rf.2de27493e9ea7ae685e6a868e05dff51.jpg
23.026709876436218,72.57633541222182,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-171-_jpg.rf.a81f6e206e422229e3021b0dfb06752f.jpg
23.024812728011458,72.57752829688332,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-171-_jpg.rf.f536cb9ac4138da71c6af4d8a3492050.jpg
23.02615038626352,72.57910377606981,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-172-_jpg.rf.171729c8713c604e4d2371b546dfa09f.jpg
23.02320603642749,72.5739718714746,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-172-_jpg.rf.96d2ff93572de0ce5bd564113ece7ad0.jpg
23.023236878899073,72.5726033907343,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-172-_jpg.rf.b732ca94d029e82283eed3228fae8625.jpg
23.02330858979974,72.57549125650796,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-174-_jpg.rf.2f427bf4f80837fb0387c3ee0c38e172.jpg
23.02721116426778,72.57865091183714,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-174-_jpg.rf.5ec8f9ecd96971def7f6e5074c5e0373.jpg
23.02815028299361,72.57683404499137,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-174-_jpg.rf.7ffbfba8e5d63b5f4577f701ca5f7105.jpg
23.02395764734896,72.57794674368168,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-176-_jpg.rf.24dea194a3e0e25703a25e481c89dc9c.jpg
23.028638991055253,72.57490716107618,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-176-_jpg.rf.8d87b09b011bb4b479cea2d472354334.jpg
23.027407466543796,72.57690704271461,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-176-_jpg.rf.be38366f2703b44711a2e9486cc677d3.jpg
23.022947487414147,72.57909981258702,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-177-_jpg.rf.4b35b04139ea1742026f65aa3e2730fe.jpg
23.02253494016671,72.57998568009366,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-177-_jpg.rf.86d64524dfd317ff89ce31ff39a3fa83.jpg
23.024299720368177,72.57618428489177,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-177-_jpg.rf.c2ece8aa91efbc0843296da9f0892b5b.jpg
23.028278011690823,72.57510749825683,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-179-_jpg.rf.c4a7f4f1cff2653d7d2fbc85d91bddca.jpg
23.028231519136508,72.57141793082984,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-179-_jpg.rf.ca0b41b2475176a03280e24fc5d3da7b.jpg
23.022550553031913,72.57222125606839,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-179-_jpg.rf.ff0320a37ee1d098eb9aed6036758287.jpg
23.026178450273903,72.57839716914792,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-18-_jpg.rf.146c5b1af3190071c88676c409c4dad1.jpg
23.029950734124455,72.57801019834436,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-18-_jpg.rf.42022b7bc105da3fc5d269c32db8dbcf.jpg
23.023568765869403,72.57191610608183,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-18-_jpg.rf.f4e625f77be483b3db88308e516192a1.jpg
23.02253362869529,72.57770627763863,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-180-_jpg.rf.16f8930512bc55a715ff702283ede87f.jpg
23.02640412098853,72.5729349415329,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-180-_jpg.rf.544e62b6d885e8e5cc375189b6c13233.jpg
23.02476979299135,72.57601152816477,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-180-_jpg.rf.edbdd29c7a063d66218221470a7e44f5.jpg
23.025716998456055,72.57772301578748,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-181-_jpg.rf.4c915083eb98e45fee4d4f707f89406a.jpg
23.02926944188204,72.57973125700718,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-181-_jpg.rf.d2e46218aa9286f174c99c772f1c1758.jpg
23.028675504148787,72.57188620088397,67,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-181-_jpg.rf.e0d1623b0c6c69da4a967af45bebbdbd.jpg
23.02537861105545,72.57591758578083,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-182-_jpg.rf.0689172bca1eeb50732cceb0a2d2dbc7.jpg
23.02500785564062,72.57931373240307,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-182-_jpg.rf.236dc9bd798d6f8c56dbfdc5754e3b68.jpg
23.0270604725194,72.57646728967073,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-182-_jpg.rf.4b148a54550e9eeccfacda80024037b1.jpg
23.025659484782597,72.57861181075378,96,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-185-_jpg.rf.4bf9653396b984986c36623ca51a9b89.jpg
23.02831770029611,72.57759024907575,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-185-_jpg.rf.b060d919f03803a454f2c92fb25e51ec.jpg
23.02494279763367,72.57710091330334,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-185-_jpg.rf.e5609451b471c39a9c9eaf5ff7b3ac94.jpg
23.025318455514654,72.57202094921496,99,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-186-_jpg.rf.124fb81faf74b03398e066e6d7cbc9eb.jpg
23.024665468677288,72.57363255120174,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-186-_jpg.rf.6df069fb0a914f27571234fbc1aa446b.jpg
23.028722090047417,72.57434752682336,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-186-_jpg.rf.6dfa17e72f379782ec0b743ba60b8543.jpg
23.023324665330797,72.57613761548225,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-187-_jpg.rf.725f375e91986c9cc15b8f0b2b708cb9.jpg
23.027718468637325,72.57208109486032,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-187-_jpg.rf.8978c4919b51dcb2843c4d992a0bc5f6.jpg
23.02651627894189,72.57195717304843,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-187-_jpg.rf.cc1cf985fedc5bc6d7b3fda53980e6f3.jpg
23.02487529537347,72.57855790127616,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-188-_jpg.rf.635564dad2da056faf9127525b2b6cb4.jpg
23.028948657164946,72.57144604271261,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-188-_jpg.rf.892956f0dc513250fbe68acd8c8b91e1.jpg
23.02617342369803,72.57583949889013,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-188-_jpg.rf.dcd45e3458a07cec9ba93918315d2eaf.jpg
23.02988664360729,72.57201563720322,2,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-189-_jpg.rf.6ecb9b14009286fba81f2e83e3b7f1e1.jpg
23.028158721148635,72.57290551374953,43,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-189-_jpg.rf.7a11114bc4c2fe1c330b2eff3ec1b609.jpg
23.027341453476506,72.57989282964948,94,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-189-_jpg.rf.cf414d706efddcb1fd32a8b42bcfd9a7.jpg
23.02334260827152,72.57373382382923,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-19-_jpg.rf.3427acf9ec34ef05f6fe4a10e7280478.jpg
23.028345634004992,72.5781484257158,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-19-_jpg.rf.5b617b77a960e3e18ff122c7c17a3a90.jpg
23.025486675636703,72.57424423744799,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-19-_jpg.rf.8ec9e835434bab69526356b80fb94588.jpg
23.024081916187953,72.5752382870419,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-190-_jpg.rf.531db54959dd774f8f60dee6d86da08e.jpg
23.025835671391118,72.57795519495055,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-190-_jpg.rf.a8973074639f95f416ad6ba0ccbbb03e.jpg
23.026520624089823,72.57737884467963,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-190-_jpg.rf.dbf09b649249bd7101e280f5a14957c6.jpg
23.02410892808586,72.57387138776454,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-191-_jpg.rf.722924f292c69c3948e42a9759882f26.jpg
23.027277240872117,72.57750079200667,78,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-191-_jpg.rf.eecd3cdfc404f62988bc698f87ae2e4e.jpg
23.02471257643218,72.57374016406263,55,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-191-_jpg.rf.f1ecc5629bdf5860ae57d7d27dafb299.jpg
23.029103584822217,72.57771004740196,17,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-194-_jpg.rf.0347198a0674c89124a169b3ede8d1b8.jpg
23.023389124114065,72.57528399103184,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-194-_jpg.rf.0e60f4ceb45a85c359677ee01c088045.jpg
23.028565704141567,72.57567620910899,49,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-194-_jpg.rf.15feb8e01893318219d223a82a97d069.jpg
23.024941699503078,72.57934571813341,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-195-_jpg.rf.0bbee8fd461407d8eded3b0ea8e80b4c.jpg
23.029633750584757,72.57583541979025,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-195-_jpg.rf.66e723938cac897ced6246535fe9da8a.jpg
23.02501658184249,72.57790877310772,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-195-_jpg.rf.ace8dee3ec0fba3d7a33c3de2c315f0a.jpg
23.029108386062845,72.57232948519147,90,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-196-_jpg.rf.66a50a098577b349d7bee13dc9640c2e.jpg
23.02371862488356,72.57956850641537,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-196-_jpg.rf.7ea9f287f872540f14495fae6d91e4e6.jpg
23.029545581514764,72.57354037670193,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-196-_jpg.rf.812d218445763c3ed203a0f9458291f9.jpg
23.025930376807096,72.5722969328171,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-197-_jpg.rf.0216ae6ebea5c3912f51c76bdbae6d19.jpg
23.029575016359953,72.57873407790605,86,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-197-_jpg.rf.76da5b1b10db8580430d527ce9cc2ac3.jpg
23.028676419715577,72.57580654974136,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-197-_jpg.rf.ca567ffa1d1798025a45cf933eb8a5ba.jpg
23.028871855341865,72.57226738213588,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-198-_jpg.rf.3fd6176b3671e235690487a5759a10f9.jpg
23.025541019518343,72.57232365315846,100,file:///C:\Users\abhis\Downloads\Potholes_Dataset\Pothole_Segmentation_YOLOv8\train\images\pic-198-_jpg.rf.4a69d95662fb642c674f26ff0ef0a5a9.jpg
